SalesOrderID,OrderDate,ProductKey,CustomerKey,Quantity,UnitPrice,UnitCost,DiscountPct,LineType
512388,2025-03-27,1019,2105,12,9.68,4.765,0.2,Sale
505137,2024-05-23,1010,2062,12,5.1,2.328,0.05,Sale
504140,2024-04-07,1026,2142,12,5.4,,0.05,Sale
509729,2025-01-01,1024,2134,24,14.32,9.176,0.15,Sale
502175,2023-12-18,1026,2112,12,5.4,3.362,0.15,Sale
516339,2025-07-08,1028,2027,12,7.11,3.871,0.0,Sale
522289,2026-01-14,1018,2039,12,11.88,6.334,0.0,Sale
500733,2023-08-30,1012,2020,12,14.5,9.589,0.1,Sale
900343,2026-06-01,1029,2081,-24,12.09,8.177,0.0,Return
505321,2024-06-04,1005,2070,12,4.3,2.733,0.0,Sale
510437,2025-01-23,1029,2087,12,11.74,7.669,0.0,Sale
505772,2024-06-19,1028,2026,24,6.7,3.618,0.35,Sale
516191,2025-07-03,1022,2046,12,9.12,4.241,,Sale
527969,2026-06-23,1006,2021,24,7.96,4.818,0.15,Sale
521122,2025-12-14,1013,2031,6,4.46,2.271,,Sale
520160,2025-11-19,1003,2008,6,3.39,1.558,0.0,Sale
506655,2024-08-02,1025,2119,6,2.88,1.38,0.0,Sale
513517,2025-04-28,1025,2170,24,2.88,1.42,0.1,Sale
505157,2024-05-24,1007,2168,24,3.1,1.34,0.0,Sale
510399,2025-01-22,1017,2111,48,5.05,2.942,0.0,Sale
526245,2026-05-07,1024,2034,24,14.75,9.785,0.0,Sale
502926,2024-02-05,1029,2033,24,11.4,7.055,0.05,Sale
522718,2026-01-26,1017,2179,12,5.2,2.996,0.0,Sale
900089,2025-09-18,1006,2035,-12,7.96,4.583,0.0,Return
515450,2025-06-18,1008,2135,24,6.39,3.73,,Sale
524125,2026-03-06,1022,2021,6,9.12,4.489,0.0,Sale
506137,2024-07-03,1013,2075,12,4.33,2.137,0.2,Sale
525385,2026-04-12,1017,2114,24,5.2,3.029,0.0,Sale
525638,2026-04-20,1008,2089,6,6.58,3.881,0.0,Sale
527810,2026-06-19,1011,2115,24,9.44,5.936,0.15,Sale
514686,2025-05-31,1015,2040,6,7.62,4.502,0.0,Sale
522822,2026-01-29,1009,2052,24,4.67,2.078,,Sale
503035,2024-02-12,1017,2156,6,4.9,2.709,0.0,Sale
513640,2025-05-01,1002,2118,12,5.77,3.409,0.0,Sale
508242,2024-11-04,1029,2040,12,11.74,7.49,0.0,Sale
503280,2024-02-25,1011,2143,24,8.9,5.523,0.15,Sale
526457,2026-05-14,1003,2097,12,3.39,1.563,0.0,Sale
512204,2025-03-21,1012,2169,12,14.94,10.116,0.0,Sale
900328,2025-10-08,1006,2091,-12,7.96,4.633,0.0,Return
504186,2024-04-09,1014,2165,24,9.8,6.943,0.15,Sale
502919,2024-02-05,1024,2022,12,13.9,8.859,0.0,Sale
513815,2025-05-06,1022,2039,6,8.86,4.303,0.0,Sale
511975,2025-03-15,1009,2116,12,4.53,2.061,0.0,Sale
511427,2025-02-26,1015,2019,24,7.62,4.451,0.0,Sale
519825,2025-11-06,1003,2126,12,3.39,1.589,0.15,Sale
503315,2024-02-26,1013,2092,12,4.2,2.102,0.1,Sale
519010,2025-10-08,1007,2084,12,3.29,1.357,0.0,Sale
515323,2025-06-16,1007,2004,24,3.19,1.397,0.15,Sale
506900,2024-08-15,1020,2109,12,5.97,2.315,0.0,Sale
511630,2025-03-05,1017,2105,12,5.05,2.941,0.1,Sale
517055,2025-07-31,1010,2072,12,5.41,2.533,0.0,Sale
515872,2025-06-26,1028,2169,6,6.9,3.832,0.15,Sale
528196,2026-06-26,1007,2159,24,3.29,1.485,0.15,Sale
524018,2026-03-04,1028,2017,24,7.11,3.861,0.0,Sale
512649,2025-04-03,1002,2033,24,5.77,3.254,0.0,Sale
508190,2024-10-31,1029,2038,24,11.74,7.563,0.0,Sale
509859,2025-01-03,1029,2146,12,11.74,7.396,0.2,Sale
506825,2024-08-12,1012,2040,48,14.94,9.629,0.0,Sale
508161,2024-10-30,1012,2148,6,14.94,9.964,0.1,Sale
507425,2024-09-19,1012,2021,24,14.94,9.631,0.1,Sale
508020,2024-10-22,1008,2162,12,6.39,3.511,0.0,Sale
512219,2025-03-22,1017,2118,12,5.05,2.854,0.0,Sale
518564,2025-09-22,1018,2053,6,11.88,6.24,0.0,Sale
505054,2024-05-18,1012,2044,24,14.5,9.382,0.0,Sale
502408,2024-01-03,1029,2164,24,11.4,7.169,0.15,Sale
520941,2025-12-10,1023,2032,24,19.63,12.787,0.15,Sale
505888,2024-06-24,1028,2089,6,6.7,3.586,0.15,Sale
500953,2023-09-19,1010,2086,24,5.1,2.33,0.0,Sale
503770,2024-03-19,1006,2104,6,7.5,4.296,0.0,Sale
513159,2025-04-18,1012,2159,24,14.94,,0.0,Sale
516842,2025-07-24,1014,2006,24,10.4,7.0,0.1,Sale
516623,2025-07-17,1012,2163,12,15.38,10.118,0.0,Sale
507041,2024-08-24,1025,2127,12,2.88,1.41,0.0,Sale
502367,2024-01-02,1006,2035,12,7.5,4.295,0.35,Sale
502791,2024-01-29,1024,2104,6,13.9,8.898,0.0,Sale
511552,2025-03-03,1029,2105,6,11.74,7.552,0.1,Sale
517359,2025-08-11,1015,2127,24,7.85,4.43,0.05,Sale
522662,2026-01-25,1026,2032,24,5.73,3.672,0.1,Sale
900281,2026-01-30,1025,2001,-12,2.97,1.511,0.1,Return
513027,2025-04-14,1000,2144,12,2.47,1.138,0.1,Sale
522293,2026-01-14,1006,2034,24,7.96,4.531,0.0,Sale
505206,2024-05-28,1028,2071,12,6.7,3.678,0.1,Sale
522737,2026-01-27,1028,2013,24,7.11,3.819,0.0,Sale
527892,2026-06-21,1021,2146,24,17.93,9.967,0.15,Sale
505292,2024-06-02,1003,2159,6,3.2,1.465,0.0,Sale
506779,2024-08-09,1003,2064,12,3.3,1.461,0.0,Sale
508594,2024-11-22,1005,2028,24,4.43,2.77,0.0,Sale
513636,2025-05-01,1011,2165,12,9.17,5.82,0.0,Sale
527733,2026-06-17,1017,2031,24,5.2,3.034,0.15,Sale
523425,2026-02-16,1023,2143,12,19.63,12.385,0.1,Sale
510132,2025-01-11,1022,2119,6,8.86,4.2,0.0,Sale
519568,2025-10-28,1010,2005,24,5.41,2.588,0.0,Sale
520294,2025-11-24,1026,2123,12,5.73,3.726,0.0,Sale
523414,2026-02-16,1002,2092,24,5.94,3.45,0.0,Sale
519730,2025-11-03,1002,2103,48,5.94,3.398,0.15,Sale
525196,2026-04-06,1002,2180,6,5.94,3.452,0.0,Sale
517964,2025-09-01,1028,2095,48,7.11,3.944,0.0,Sale
506303,2024-07-11,1011,2040,24,9.17,5.607,0.0,Sale
504748,2024-05-05,1026,2041,12,5.4,3.314,0.0,Sale
501630,2023-11-20,1005,2113,12,4.3,2.669,0.05,Sale
521713,2026-01-01,1010,2023,24,5.41,2.486,0.2,Sale
509585,2024-12-23,1021,2178,48,17.41,9.272,0.15,Sale
513672,2025-05-02,1017,2113,24,5.05,2.843,0.0,Sale
511997,2025-03-16,1029,2001,12,11.74,7.615,0.0,Sale
527818,2026-06-19,1003,2034,12,3.39,1.581,0.15,Sale
513454,2025-04-25,1019,2099,24,9.68,4.829,0.0,Sale
517775,2025-08-26,1007,2059,48,3.29,1.368,0.1,Sale
504316,2024-04-14,1015,2014,12,7.4,4.317,0.0,Sale
504647,2024-04-30,1012,2103,12,14.5,9.525,0.1,Sale
528329,2026-06-30,1022,2169,6,9.4,4.512,0.25,Sale
518459,2025-09-18,1028,2169,12,7.11,,0.05,Sale
503252,2024-02-23,1005,2151,24,4.3,2.727,0.2,Sale
513830,2025-05-07,1006,2160,12,7.72,4.522,0.1,Sale
511222,2025-02-20,1003,2109,6,3.3,1.512,0.05,Sale
520485,2025-11-29,1017,2030,24,5.2,2.913,0.0,Sale
521587,2025-12-24,1011,2096,6,9.44,5.816,0.1,Sale
526554,2026-05-17,1013,2150,12,4.46,2.308,0.0,Sale
501238,2023-10-13,1010,2007,24,5.1,2.352,0.05,Sale
511292,2025-02-21,1000,2007,24,2.47,1.165,0.0,Sale
517879,2025-08-29,1006,2156,12,7.96,4.602,0.0,Sale
511065,2025-02-14,1025,2159,12,2.88,1.44,0.1,Sale
504192,2024-04-09,1015,2154,12,7.4,4.174,0.15,Sale
521043,2025-12-12,1022,2067,24,9.12,4.147,0.2,Sale
504248,2024-04-11,1005,2031,12,4.3,2.665,0.0,Sale
900229,2025-09-01,1026,2082,-12,5.73,3.537,0.0,Return
519957,2025-11-11,1021,2153,12,17.93,9.774,0.0,Sale
500052,2023-07-06,1024,2135,24,13.9,8.96,0.0,Sale
519694,2025-11-02,1028,2133,6,7.11,3.892,0.1,Sale
524863,2026-03-27,1006,2042,12,7.96,4.802,0.1,Sale
507839,2024-10-13,1028,2095,12,6.9,3.719,0.0,Sale
510954,2025-02-12,1024,2011,24,14.32,8.965,0.05,Sale
503806,2024-03-20,1024,2098,12,13.9,8.475,0.0,Sale
509737,2025-01-01,1023,2057,12,19.06,11.826,0.15,Sale
527572,2026-06-15,1011,2017,12,9.44,6.165,0.15,Sale
518704,2025-09-26,1009,2015,48,4.67,2.055,0.05,Sale
515042,2025-06-11,1007,2128,24,3.19,1.424,0.3,Sale
516468,2025-07-12,1008,2081,24,6.58,3.751,0.0,Sale
522090,2026-01-08,1019,2158,24,9.97,4.909,0.05,Sale
512271,2025-03-24,1007,2155,12,3.19,1.397,0.2,Sale
500795,2023-09-05,1025,2131,24,2.8,1.377,0.0,Sale
506107,2024-07-01,1006,2054,12,7.72,4.476,0.0,Sale
520629,2025-12-03,1002,2085,12,5.94,3.439,,Sale
524516,2026-03-17,1028,2003,6,7.11,3.869,0.0,Sale
514055,2025-05-13,1001,2021,24,5.05,2.537,0.15,Sale
516374,2025-07-09,1025,2153,24,2.97,1.5,0.0,Sale
509465,2024-12-19,1026,2074,12,5.56,3.309,0.3,Sale
525079,2026-04-02,1009,2062,12,4.67,2.103,0.0,Sale
506002,2024-06-27,1028,2172,12,6.7,3.604,0.15,Sale
514664,2025-05-30,1004,2128,24,4.02,1.687,0.0,Sale
528026,2026-06-24,1003,2101,12,3.39,1.634,0.15,Sale
512312,2025-03-25,1027,2031,24,1.96,1.097,0.0,Sale
510448,2025-01-24,1021,2094,12,17.41,9.428,0.05,Sale
513572,2025-04-29,1025,2064,24,2.88,1.449,0.0,Sale
504527,2024-04-24,1020,2023,24,5.8,2.198,0.1,Sale
507319,2024-09-12,1028,2154,12,6.9,3.728,0.0,Sale
510726,2025-02-04,1024,2054,24,14.32,9.332,0.0,Sale
506841,2024-08-12,1020,2080,6,5.97,2.205,0.0,Sale
502217,2023-12-20,1007,2165,24,3.1,1.298,0.15,Sale
507768,2024-10-09,1014,2061,12,10.09,6.976,0.1,Sale
500514,2023-08-12,1026,2159,24,5.4,3.238,0.05,Sale
528153,2026-06-26,1028,2101,6,7.11,3.911,0.15,Sale
511607,2025-03-04,1002,2152,24,5.77,3.288,0.0,Sale
514141,2025-05-15,1028,2079,12,6.9,3.862,0.05,Sale
505081,2024-05-20,1007,2011,24,3.1,1.374,0.0,Sale
527187,2026-06-04,1021,2169,24,17.93,9.625,0.05,Sale
517684,2025-08-22,1025,2021,24,2.97,1.495,0.0,Sale
508746,2024-11-29,1001,2098,12,5.05,2.578,0.0,Sale
520373,2025-11-26,1004,2057,12,4.14,1.734,0.05,Sale
522649,2026-01-24,1004,2108,24,4.14,1.713,0.1,Sale
528263,2026-06-29,1029,2111,12,12.09,8.077,0.15,Sale
510621,2025-01-30,1025,2079,24,2.88,1.469,0.15,Sale
519663,2025-10-31,1017,2065,12,5.2,2.995,0.0,Sale
521210,2025-12-16,1003,2006,6,3.39,1.594,0.15,Sale
508587,2024-11-21,1020,2008,12,5.97,2.344,0.0,Sale
516521,2025-07-14,1012,2173,12,15.38,10.1,0.2,Sale
503415,2024-03-01,1023,2134,12,18.5,11.424,0.1,Sale
900471,2025-07-31,1021,2180,-12,17.93,9.517,0.0,Return
511448,2025-02-27,1001,2128,6,5.05,2.548,0.05,Sale
513469,2025-04-26,1009,2149,6,4.53,2.009,0.0,Sale
512354,2025-03-26,1008,2087,48,6.39,3.802,0.0,Sale
506969,2024-08-20,1025,2136,12,2.88,1.442,0.0,Sale
519584,2025-10-29,1020,2121,12,6.15,2.315,0.0,Sale
512133,2025-03-20,1022,2119,12,8.86,4.32,0.2,Sale
500191,2023-07-15,1028,2103,24,6.7,3.368,0.0,Sale
506066,2024-06-29,1029,2002,12,11.4,7.304,0.15,Sale
522715,2026-01-26,1017,2172,48,5.2,3.06,0.0,Sale
900018,2025-12-16,1028,2036,-12,7.11,3.729,0.25,Return
518380,2025-09-16,1020,2110,12,6.15,2.307,0.0,Sale
524702,2026-03-23,1026,2038,6,5.73,3.594,0.05,Sale
505110,2024-05-22,1017,2103,12,4.9,2.788,0.1,Sale
523163,2026-02-09,1000,2033,12,2.55,1.174,0.0,Sale
523748,2026-02-25,1014,2138,24,10.4,7.478,0.0,Sale
519702,2025-11-02,1022,2089,12,9.12,4.345,0.1,Sale
504074,2024-04-03,1026,2067,12,5.4,3.283,0.0,Sale
525230,2026-04-07,1003,2029,6,3.39,1.599,0.15,Sale
518743,2025-09-28,1023,2048,12,19.63,12.269,0.05,Sale
520660,2025-12-03,1021,2089,12,17.93,9.649,0.3,Sale
517351,2025-08-11,1027,2139,48,2.02,1.123,0.05,Sale
521597,2025-12-24,1001,2179,6,5.2,2.592,0.0,Sale
525422,2026-04-13,1004,2027,12,4.14,1.765,,Sale
522660,2026-01-24,1000,2092,12,2.55,1.159,0.0,Sale
500718,2023-08-29,1024,2071,6,13.9,,0.0,Sale
500570,2023-08-16,1017,2029,12,4.9,2.642,0.2,Sale
524369,2026-03-13,1023,2137,24,19.63,13.019,0.1,Sale
516662,2025-07-18,1007,2007,12,3.29,1.432,0.0,Sale
512891,2025-04-10,1025,2151,12,2.88,1.448,0.0,Sale
516755,2025-07-22,1027,2121,24,2.02,1.133,0.0,Sale
504979,2024-05-15,1003,2011,12,3.2,1.491,0.0,Sale
522632,2026-01-23,1020,2170,48,6.15,2.4,0.0,Sale
519097,2025-10-10,1017,2051,12,5.2,3.007,0.1,Sale
504411,2024-04-18,1013,2044,24,4.2,2.153,0.0,Sale
505042,2024-05-17,1015,2041,24,7.4,4.31,0.0,Sale
520706,2025-12-04,1029,2123,12,12.09,7.715,0.25,Sale
509654,2024-12-25,1023,2109,24,19.06,11.843,0.0,Sale
517751,2025-08-25,1015,2090,12,7.85,4.603,0.0,Sale
513216,2025-04-20,1011,2110,12,9.17,5.864,0.0,Sale
900061,2025-11-14,1022,2088,-12,9.12,4.382,0.0,Return
520689,2025-12-04,1016,2136,12,6.68,3.553,0.15,Sale
503186,2024-02-20,1003,2138,6,3.2,1.438,0.15,Sale
517262,2025-08-07,1014,2101,24,10.4,6.957,0.0,Sale
526271,2026-05-08,1028,2111,12,7.11,3.903,0.0,Sale
506679,2024-08-04,1020,2019,12,5.97,2.241,0.0,Sale
506787,2024-08-09,1008,2063,6,6.39,3.606,0.2,Sale
503534,2024-03-07,1003,2114,24,3.2,1.445,0.0,Sale
507037,2024-08-23,1024,2043,12,14.32,8.962,0.0,Sale
515175,2025-06-13,1009,2143,6,4.53,1.995,0.25,Sale
508266,2024-11-05,1005,2134,12,4.43,2.737,0.0,Sale
506818,2024-08-11,1012,2134,6,14.94,9.286,0.0,Sale
501626,2023-11-20,1014,2002,12,9.8,6.697,0.0,Sale
527431,2026-06-11,1001,2101,12,5.2,2.694,0.15,Sale
520740,2025-12-05,1016,2036,12,6.68,3.492,0.25,Sale
503077,2024-02-14,1005,2034,6,4.3,2.656,0.0,Sale
503417,2024-03-01,1024,2169,24,13.9,8.629,0.0,Sale
521659,2025-12-26,1017,2072,24,5.2,2.992,0.05,Sale
506775,2024-08-09,1005,2175,12,4.43,2.72,0.0,Sale
527420,2026-06-11,1023,2021,24,19.63,12.943,0.2,Sale
522619,2026-01-23,1010,2170,12,5.41,2.598,0.0,Sale
502068,2023-12-14,1003,2097,12,3.2,1.482,0.15,Sale
528138,2026-06-26,1010,2132,12,5.41,2.633,0.15,Sale
510137,2025-01-12,1025,2164,12,2.88,1.433,,Sale
505242,2024-05-30,1003,2133,24,3.2,1.469,0.0,Sale
521946,2026-01-05,1003,2036,48,3.39,1.557,0.2,Sale
519212,2025-10-15,1001,2019,6,5.2,2.605,0.05,Sale
504230,2024-04-11,1021,2161,24,16.9,9.358,0.2,Sale
514005,2025-05-13,1007,2041,12,3.19,1.388,0.0,Sale
518296,2025-09-12,1028,2163,24,7.11,3.709,0.0,Sale
503166,2024-02-19,1013,2086,12,4.2,2.144,0.0,Sale
502033,2023-12-12,1023,2064,24,18.5,11.584,0.15,Sale
523745,2026-02-25,1022,2125,12,9.12,4.36,0.0,Sale
500181,2023-07-14,1023,2016,24,18.5,11.229,0.05,Sale
514859,2025-06-05,1014,2116,12,10.09,7.21,0.1,Sale
525543,2026-04-17,1019,2041,6,9.97,4.905,0.0,Sale
518321,2025-09-13,1029,2078,24,12.09,7.519,0.0,Sale
506053,2024-06-29,1029,2032,12,11.4,7.054,,Sale
512778,2025-04-07,1023,2077,12,19.06,11.795,0.0,Sale
515674,2025-06-23,1004,2142,48,4.02,1.715,0.2,Sale
503399,2024-02-29,1011,2166,24,8.9,5.702,0.0,Sale
505592,2024-06-14,1006,2107,24,7.5,4.34,0.2,Sale
509459,2024-12-19,1024,2060,48,14.32,9.204,0.15,Sale
521661,2025-12-26,1009,2021,12,4.67,2.124,0.05,Sale
517205,2025-08-06,1014,2131,24,10.4,7.26,0.2,Sale
511707,2025-03-07,1026,2123,12,5.56,3.45,0.1,Sale
522308,2026-01-15,1025,2079,12,2.97,1.445,0.05,Sale
523177,2026-02-10,1023,2012,24,19.63,12.455,0.05,Sale
508549,2024-11-20,1010,2128,24,5.25,2.472,0.0,Sale
512256,2025-03-24,1026,2001,12,5.56,3.542,0.0,Sale
524371,2026-03-13,1005,2115,12,4.56,2.932,0.0,Sale
503165,2024-02-19,1026,2113,24,5.4,3.31,0.05,Sale
526875,2026-05-26,1014,2124,12,10.4,7.565,0.1,Sale
523381,2026-02-15,1011,2103,6,9.44,5.909,0.0,Sale
513182,2025-04-18,1023,2048,24,19.06,11.947,0.0,Sale
500274,2023-07-22,1011,2116,12,8.9,5.286,,Sale
505904,2024-06-25,1015,2036,24,7.4,4.263,0.2,Sale
523496,2026-02-18,1021,2101,12,17.93,9.984,0.0,Sale
503024,2024-02-11,1024,2080,6,13.9,8.696,,Sale
526444,2026-05-14,1022,2010,48,9.12,4.387,0.0,Sale
900021,2025-09-17,1024,2045,-24,14.75,9.56,0.0,Return
502443,2024-01-05,1003,2124,12,3.2,1.412,0.15,Sale
525618,2026-04-19,1006,2132,24,7.96,4.716,0.1,Sale
502419,2024-01-04,1011,2106,6,8.9,5.644,0.15,Sale
900421,2025-08-29,1023,2054,-24,19.63,12.578,0.0,Return
512943,2025-04-11,1007,2156,12,3.19,1.404,0.0,Sale
519846,2025-11-07,1027,2133,12,2.02,1.093,0.05,Sale
900330,2025-07-17,1006,2109,-12,7.96,4.706,0.0,Return
512802,2025-04-08,1028,2096,12,6.9,3.746,0.0,Sale
507296,2024-09-10,1015,2012,12,7.62,4.44,0.05,Sale
518501,2025-09-19,1021,2037,24,17.93,9.99,0.0,Sale
509838,2025-01-03,1013,2116,12,4.33,2.201,0.15,Sale
525739,2026-04-22,1026,2060,24,5.73,3.584,0.0,Sale
516825,2025-07-24,1009,2135,24,4.67,2.044,0.1,Sale
516104,2025-07-01,1002,2011,12,5.94,3.279,0.0,Sale
513779,2025-05-06,1020,2138,24,5.97,2.365,0.0,Sale
515571,2025-06-20,1023,2084,24,19.06,12.398,0.15,Sale
513422,2025-04-25,1002,2067,12,5.77,3.374,0.0,Sale
518004,2025-09-02,1018,2027,6,11.88,6.12,0.0,Sale
526368,2026-05-11,1024,2127,6,14.75,9.828,0.05,Sale
520581,2025-12-02,1021,2064,24,17.93,9.6,0.15,Sale
505135,2024-05-22,1020,2081,24,5.8,2.258,0.0,Sale
527217,2026-06-05,1015,2011,12,7.85,4.621,0.15,Sale
525848,2026-04-25,1015,2062,12,7.85,4.58,0.0,Sale
521411,2025-12-19,1018,2137,12,11.88,6.227,0.15,Sale
527701,2026-06-17,1017,2022,6,5.2,3.18,0.15,Sale
520658,2025-12-03,1028,2114,48,7.11,3.879,0.15,Sale
502387,2024-01-03,1028,2162,6,6.7,3.593,0.15,Sale
500671,2023-08-25,1023,2008,48,18.5,11.592,0.0,Sale
510469,2025-01-24,1012,2029,24,14.94,9.898,0.0,Sale
509461,2024-12-19,1015,2154,12,7.62,4.39,0.15,Sale
514144,2025-05-16,1006,2090,24,7.72,4.411,0.0,Sale
502619,2024-01-17,1017,2156,12,4.9,2.716,0.0,Sale
512659,2025-04-03,1023,2109,48,19.06,12.343,0.0,Sale
514724,2025-06-01,1000,2168,6,2.47,1.151,0.0,Sale
900057,2025-07-13,1004,2052,-6,4.14,1.729,0.0,Return
510916,2025-02-11,1002,2106,12,5.77,3.292,0.0,Sale
506634,2024-08-01,1015,2142,12,7.62,4.384,0.1,Sale
501080,2023-10-01,1024,2144,48,13.9,8.636,0.0,Sale
521621,2025-12-25,1024,2089,12,14.75,9.432,0.0,Sale
526499,2026-05-15,1023,2010,12,19.63,12.839,0.1,Sale
511440,2025-02-27,1011,2179,6,9.17,5.797,0.0,Sale
520191,2025-11-20,1027,2164,12,2.02,1.16,0.05,Sale
520502,2025-11-30,1025,2148,12,2.97,1.485,0.15,Sale
518149,2025-09-07,1011,2134,6,9.44,5.793,0.0,Sale
517381,2025-08-12,1019,2143,24,9.97,4.875,0.0,Sale
511141,2025-02-18,1009,2126,12,4.53,1.911,0.0,Sale
521372,2025-12-19,1011,2144,12,9.44,5.957,0.15,Sale
512389,2025-03-27,1002,2053,12,5.77,3.459,0.05,Sale
524770,2026-03-25,1008,2076,12,6.58,3.931,0.0,Sale
500248,2023-07-20,1008,2179,12,6.2,3.511,0.05,Sale
501360,2023-10-25,1007,2020,24,3.1,1.28,0.0,Sale
517523,2025-08-16,1028,2088,24,7.11,3.665,0.1,Sale
526769,2026-05-22,1013,2048,6,4.46,2.291,0.0,Sale
503953,2024-03-28,1011,2044,12,8.9,5.701,0.0,Sale
527848,2026-06-19,1029,2018,24,12.09,8.184,0.15,Sale
502522,2024-01-10,1005,2171,6,4.3,2.509,0.05,Sale
514989,2025-06-09,1019,2129,24,9.68,4.867,0.0,Sale
513543,2025-04-29,1026,2142,12,5.56,3.413,0.1,Sale
509385,2024-12-17,1015,2179,6,7.62,4.328,0.15,Sale
517886,2025-08-29,1024,2058,24,14.75,9.389,0.0,Sale
503360,2024-02-28,1008,2140,12,6.2,3.523,0.0,Sale
519479,2025-10-24,1023,2149,48,19.63,12.341,0.1,Sale
517430,2025-08-13,1025,2119,12,2.97,1.493,0.0,Sale
525342,2026-04-10,1000,2118,6,2.55,1.2,0.05,Sale
508215,2024-11-02,1024,2005,24,14.32,9.145,,Sale
506099,2024-07-01,1012,2157,12,14.94,9.783,0.0,Sale
526841,2026-05-25,1013,2101,12,4.46,,0.0,Sale
508852,2024-12-03,1017,2044,48,5.05,2.83,0.3,Sale
514460,2025-05-24,1019,2147,12,9.68,4.828,0.05,Sale
506367,2024-07-16,1017,2164,12,5.05,2.847,0.0,Sale
524934,2026-03-30,1027,2162,6,2.02,1.205,0.05,Sale
524439,2026-03-15,1007,2143,6,3.29,1.429,0.1,Sale
512758,2025-04-07,1029,2084,24,11.74,7.847,0.15,Sale
528262,2026-06-29,1015,2097,24,7.85,4.554,0.15,Sale
506659,2024-08-02,1008,2170,24,6.39,3.6,0.0,Sale
510740,2025-02-04,1008,2123,12,6.39,3.684,0.05,Sale
525026,2026-04-01,1010,2109,24,5.41,2.533,0.0,Sale
519051,2025-10-09,1018,2068,12,11.88,6.244,0.0,Sale
523816,2026-02-27,1004,2097,48,4.14,1.751,0.0,Sale
516554,2025-07-15,1014,2125,24,10.4,6.897,,Sale
900160,2025-03-12,1011,2132,-12,9.17,5.806,0.0,Return
523918,2026-03-02,1011,2064,6,9.44,6.049,0.0,Sale
517487,2025-08-15,1007,2012,6,3.29,1.47,0.05,Sale
513054,2025-04-15,1024,2077,12,14.32,9.236,0.05,Sale
508700,2024-11-28,1017,2075,6,5.05,2.962,0.1,Sale
510243,2025-01-16,1022,2132,24,8.86,4.083,0.0,Sale
522249,2026-01-13,1027,2076,6,2.02,1.117,0.05,Sale
515240,2025-06-13,1025,2036,24,2.88,1.484,0.3,Sale
507648,2024-10-02,1021,2156,24,17.41,9.299,0.2,Sale
511806,2025-03-11,1008,2118,12,6.39,3.722,0.0,Sale
503447,2024-03-04,1005,2011,6,4.3,2.728,0.15,Sale
505052,2024-05-18,1015,2172,6,7.4,4.25,0.0,Sale
525788,2026-04-23,1003,2121,24,3.39,1.565,0.0,Sale
507888,2024-10-16,1007,2008,12,3.19,1.39,0.0,Sale
521711,2026-01-01,1015,2081,6,7.85,4.676,0.15,Sale
506860,2024-08-13,1014,2137,12,10.09,6.928,0.15,Sale
515709,2025-06-23,1017,2115,48,5.05,2.924,,Sale
517193,2025-08-05,1003,2059,6,3.39,1.507,0.0,Sale
515702,2025-06-23,1011,2106,12,9.17,5.795,0.15,Sale
504377,2024-04-17,1029,2073,24,11.4,7.267,0.2,Sale
523607,2026-02-21,1028,2006,24,7.11,3.88,0.15,Sale
503686,2024-03-14,1012,2043,24,14.5,9.526,0.0,Sale
518598,2025-09-23,1001,2026,24,5.2,2.589,0.05,Sale
513209,2025-04-19,1011,2129,12,9.17,6.081,0.15,Sale
520620,2025-12-03,1001,2065,12,5.2,2.587,0.25,Sale
501365,2023-10-25,1029,2019,12,11.4,6.882,0.0,Sale
506971,2024-08-20,1023,2062,12,19.06,11.745,0.0,Sale
520369,2025-11-26,1016,2138,24,6.68,3.487,0.1,Sale
516208,2025-07-03,1027,2051,48,2.02,1.12,0.0,Sale
513928,2025-05-09,1028,2083,12,6.9,3.746,0.0,Sale
501906,2023-12-06,1010,2145,12,5.1,2.327,0.15,Sale
505913,2024-06-25,1026,2135,12,5.4,3.373,0.15,Sale
521884,2026-01-05,1026,2004,12,5.73,3.567,0.15,Sale
526748,2026-05-22,1024,2066,12,14.75,,0.0,Sale
509881,2025-01-04,1007,2117,24,3.19,1.376,0.15,Sale
513997,2025-05-12,1022,2167,12,8.86,4.193,0.15,Sale
524680,2026-03-22,1006,2124,12,7.96,4.744,0.0,Sale
523697,2026-02-24,1018,2113,12,11.88,6.55,0.0,Sale
508517,2024-11-19,1024,2158,12,14.32,9.026,,Sale
505611,2024-06-14,1020,2121,48,5.8,2.292,0.15,Sale
516019,2025-06-30,1018,2021,24,11.88,6.234,0.15,Sale
500014,2023-07-02,1003,2169,6,3.2,1.397,0.0,Sale
522433,2026-01-19,1028,2149,12,7.11,3.942,0.0,Sale
512436,2025-03-28,1014,2010,12,10.09,7.127,0.2,Sale
517413,2025-08-13,1025,2001,12,2.97,1.509,0.1,Sale
507688,2024-10-04,1026,2024,12,5.56,3.443,0.0,Sale
507158,2024-08-31,1026,2088,24,5.56,3.322,0.0,Sale
522570,2026-01-22,1010,2066,48,5.41,2.633,0.0,Sale
507074,2024-08-26,1017,2105,24,5.05,2.886,0.0,Sale
513700,2025-05-02,1009,2047,12,4.53,1.927,0.1,Sale
505155,2024-05-24,1026,2179,12,5.4,3.296,0.0,Sale
524133,2026-03-06,1007,2019,6,3.29,1.467,0.0,Sale
511185,2025-02-19,1021,2144,6,17.41,9.488,0.0,Sale
519147,2025-10-13,1022,2147,12,9.12,4.242,0.1,Sale
